table,block,architecture,algorithm,optimizer,scheme,voltage_amp,current_amp,model_seed,shuffle_seed,split_seed,G_min,G_max,epochs,T,K,planned_action,prelaunch_dependency,source_result_or_completion_record,template_or_parent_config,cell_id,original_planned_action,training_status,paper_status,official_test_status,collected_result,source_result_sha256,best_validation_accuracy_percent,final_validation_accuracy_percent,completed_epochs,source_evidence_class,source_target,future_target_and_job,source_commit,source_archive_sha256,official_test_read,last_checked
table3,T3_EP,conv1,EP,Adam,baseline,1,1,0,0,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,bounded_ep_beta_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_7/000_T3_EP_conv1_baseline_gmax0.0005_seed0_9b0a9a96/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/03_wmax_5em4_baseline_adam.json,T3_EP_conv1_baseline_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/baseline/gmax_5em4/seed0/result.json,103e02f3e873bb8108a548b6cec45f639c9cf925302a777dc3a023b16dadb51b,94.42,93.82000000000001,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_7,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:30:32.819647+00:00
table3,T3_EP,conv1,EP,Adam,baseline,1,1,1,1,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed1/000_T3_EP_conv1_baseline_gmax0.0005_seed1_86e5e556/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/03_wmax_5em4_baseline_adam.json,T3_EP_conv1_baseline_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/baseline/gmax_5em4/seed1/result.json,5419b68528b4f93f398e5f828750b9bc2ba947714c23db1c6a2a55ff271f46d0,94.62,94.62,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1308963; worker 1308971,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T10:15:46.736015+00:00
table3,T3_EP,conv1,EP,Adam,baseline,1,1,2,2,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed2/000_T3_EP_conv1_baseline_gmax0.0005_seed2_e28c3d39/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/03_wmax_5em4_baseline_adam.json,T3_EP_conv1_baseline_gmax0.0005_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/baseline/gmax_5em4/seed2/result.json,dd306b3cea1f3c99a4ee4e618448546ef9926e0736019ec6e5e2a1378cfc8f38,94.66,94.46,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1314774; source v5,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T11:23:34.631955+00:00
table3,T3_EP,conv1,EP,Adam,baseline,1,1,0,0,0,0.00001,0.001,10,4,4,launch_new_bounded_ep,bounded_ep_beta_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_8/000_T3_EP_conv1_baseline_gmax0.001_seed0_9390ade8/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/06_wmax_1em3_baseline_adam.json,T3_EP_conv1_baseline_gmax0.001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/baseline/gmax_1em3/seed0/result.json,8a7f02b585c8d8dc24de57d426b7868265f789903d398856dcb566c707313218,94.8,94.24,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_8,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:50:21.763990+00:00
table3,T3_EP,conv1,EP,Adam,baseline,1,1,1,1,0,0.00001,0.001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed1/000_T3_EP_conv1_baseline_gmax0.001_seed1_3798ffc4/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/06_wmax_1em3_baseline_adam.json,T3_EP_conv1_baseline_gmax0.001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/baseline/gmax_1em3/seed1/result.json,8f50492765477a318c40fa18c2f13c5920ed6a97eec513fb70b238b065aa4001,95.24000000000001,95.24000000000001,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1308963; worker 1308971,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T10:23:15.632650+00:00
table3,T3_EP,conv1,EP,Adam,baseline,1,1,2,2,0,0.00001,0.001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed2/000_T3_EP_conv1_baseline_gmax0.001_seed2_06697a9f/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/06_wmax_1em3_baseline_adam.json,T3_EP_conv1_baseline_gmax0.001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/baseline/gmax_1em3/seed2/result.json,b77d05bbb2724744a4f5d8473e106e298ad144ad14ad410abd5a13e022f40f1e,94.84,94.84,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1314774; source v5,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T11:36:00.424270+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,0,0,0,0.00001,0.0001,10,4,4,launch_new_bounded_ep,bounded_ep_beta_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_9/000_T3_EP_conv1_ours_gmax0.0001_seed0_5d48b6b5/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/01_wmax_1em4_ours_adam.json,T3_EP_conv1_ours_gmax0.0001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_1em4/seed0/result.json,fd165e1f5cb28d5dc486933973385e9b461a53e4ef15bb3d8e6b5ab3f48c5ee9,92.92,91.5,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_9,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:50:21.763990+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,1,1,0,0.00001,0.0001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed1/000_T3_EP_conv1_ours_gmax0.0001_seed1_648b600f/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/01_wmax_1em4_ours_adam.json,T3_EP_conv1_ours_gmax0.0001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_1em4/seed1/result.json,87403ff8bf522efdffd23ba3149d4c036073e9f96fb131db43cafa0dfd9f161c,92.80000000000001,92.80000000000001,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1308963; worker 1308971,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T10:50:31.092567+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,2,2,0,0.00001,0.0001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed2/000_T3_EP_conv1_ours_gmax0.0001_seed2_d88ff69d/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/01_wmax_1em4_ours_adam.json,T3_EP_conv1_ours_gmax0.0001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_1em4/seed2/result.json,e72371026e82a605f58700892ba4bcbd2eb242cba858e2e6cf18e6a835afa3c9,93.44,93.44,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1314774; source v5,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T11:56:20.231215+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,0,0,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,bounded_ep_beta_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_10/000_T3_EP_conv1_ours_gmax0.0005_seed0_0a1d25e1/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/04_wmax_5em4_ours_adam.json,T3_EP_conv1_ours_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_5em4/seed0/result.json,64d7838cffc11b8d08be1dfd565d82afb03fc8c9e823f109258766ab8156cfa8,95.0,94.6,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_10,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:50:21.763990+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,1,1,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed1/000_T3_EP_conv1_ours_gmax0.0005_seed1_ef4bac27/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/04_wmax_5em4_ours_adam.json,T3_EP_conv1_ours_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_5em4/seed1/result.json,04fba8e3baa7f598aac4298cbc7ce940fb8cef35ebed0359f3518fb7b461a866,95.46,95.46,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1308963; worker 1308971,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T10:57:14.374989+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,2,2,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed2/000_T3_EP_conv1_ours_gmax0.0005_seed2_f337c900/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/04_wmax_5em4_ours_adam.json,T3_EP_conv1_ours_gmax0.0005_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_5em4/seed2/result.json,349078d6b20ae7985f3231b5a5aed1944a67d7cde85d065aba046106459aa37e,95.06,94.94,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1314774; source v5,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T12:03:44.622236+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,0,0,0,0.00001,0.001,10,4,4,launch_new_bounded_ep,bounded_ep_beta_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_11/000_T3_EP_conv1_ours_gmax0.001_seed0_daaf4eed/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/07_wmax_1em3_ours_adam.json,T3_EP_conv1_ours_gmax0.001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_1em3/seed0/result.json,841da366fc716e6631f8ce7ab0fd8e97d56aa8e647079824b865f857212790eb,95.0,94.69999999999999,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_11,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:50:21.763990+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,1,1,0,0.00001,0.001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed1/000_T3_EP_conv1_ours_gmax0.001_seed1_2bc8b9b4/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/07_wmax_1em3_ours_adam.json,T3_EP_conv1_ours_gmax0.001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_1em3/seed1/result.json,66f6acde0505f044968e1eaf376383671f91246a5dd2b06d165f27cbd4133b6a,95.44,95.44,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1308963; worker 1308971,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T11:05:33.583835+00:00
table3,T3_EP,conv1,EP,Adam,ours,4,1,2,2,0,0.00001,0.001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed2/000_T3_EP_conv1_ours_gmax0.001_seed2_2d112f70/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/07_wmax_1em3_ours_adam.json,T3_EP_conv1_ours_gmax0.001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/ours/gmax_1em3/seed2/result.json,cfb5f8072fc4b8f054efffdb1e8956e1c7499b608147419bc31a35911d208ed6,95.06,95.0,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1314774; source v5,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T12:10:50.177216+00:00
table3,T3_EP,conv1,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.0001,10,4,4,launch_new_bounded_ep,common_injected_beta_0.03_qualified; available_budget_and_next_single_JZ_array,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv1_legacy_pilots/task_0/000_T3_EP_conv1_legacy_gmax0.0001_seed0_34dd0b8b/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/02_wmax_1em4_legacy_adam.json,T3_EP_conv1_legacy_gmax0.0001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/legacy/gmax_1em4/seed0/result.json,4f1faa3742be2856b4a5800f02b78f2be62a2474fb9ea715afa70c4b571ce33f,94.94,94.19999999999999,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2060809_0,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-12T09:29:58.674113+00:00
table3,T3_EP,conv1,EP,Adam,legacy,4,0.25,1,1,0,0.00001,0.0001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed1/000_T3_EP_conv1_legacy_gmax0.0001_seed1_47c90649/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/02_wmax_1em4_legacy_adam.json,T3_EP_conv1_legacy_gmax0.0001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/legacy/gmax_1em4/seed1/result.json,cede8ec25b8f9b8e1f5d8317ac78c7ac17ad9be148e60a51c0d18fa3041bf01d,94.88,94.88,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1308963; worker 1308971,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T10:30:17.416701+00:00
table3,T3_EP,conv1,EP,Adam,legacy,4,0.25,2,2,0,0.00001,0.0001,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed2/000_T3_EP_conv1_legacy_gmax0.0001_seed2_a00e4d0e/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/02_wmax_1em4_legacy_adam.json,T3_EP_conv1_legacy_gmax0.0001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/legacy/gmax_1em4/seed2/result.json,d0422f5352357b52b726c23662213b48c44dc254572196d56d0b166e25766264,95.0,94.74000000000001,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1314774; source v5,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T11:36:00.424270+00:00
table3,T3_EP,conv1,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,common_injected_beta_0.03_qualified; available_budget_and_next_single_JZ_array,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv1_legacy_pilots/task_1/000_T3_EP_conv1_legacy_gmax0.0005_seed0_0070ab75/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/05_wmax_5em4_legacy_adam.json,T3_EP_conv1_legacy_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/legacy/gmax_5em4/seed0/result.json,a0d24edf77edf239a08966496dcf6b23b897bf75b8249717c69a2533b45754b9,96.28,96.17999999999999,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2060809_1,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-12T09:29:58.674113+00:00
table3,T3_EP,conv1,EP,Adam,legacy,4,0.25,1,1,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed1/000_T3_EP_conv1_legacy_gmax0.0005_seed1_392b1434/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/05_wmax_5em4_legacy_adam.json,T3_EP_conv1_legacy_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/legacy/gmax_5em4/seed1/result.json,d713b2c57268695586aa0825cba503e01df96b8369112870be8857ae084f2d7e,96.41999999999999,96.41999999999999,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1308963; worker 1308971,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T10:39:40.408716+00:00
table3,T3_EP,conv1,EP,Adam,legacy,4,0.25,2,2,0,0.00001,0.0005,10,4,4,launch_new_bounded_ep,all_three_ceiling_pilots_stable; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv1_ep_seed2/000_T3_EP_conv1_legacy_gmax0.0005_seed2_a9b6f551/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/05_wmax_5em4_legacy_adam.json,T3_EP_conv1_legacy_gmax0.0005_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/legacy/gmax_5em4/seed2/result.json,3a60de37100a5a9e3fecbf517ff17837e94594a20af7dff3bf8429a451052876,96.39999999999999,96.32,10,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup 1314774; source v5,022098cfe6eb151dff3f7403d3f4b358709152b9,1f4334bf4c8468924ba6986fe0d04e39ce090f7e1e0bf2c14f0d1f14427f808b,false,2026-09-12T11:42:40.670392+00:00
table3,T3_EP,conv1,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.001,10,4,4,launch_new_bounded_ep,common_injected_beta_0.03_qualified; available_budget_and_next_single_JZ_array,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv1_legacy_pilots/task_2/000_T3_EP_conv1_legacy_gmax0.001_seed0_2e28e453/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv1/08_wmax_1em3_legacy_adam.json,T3_EP_conv1_legacy_gmax0.001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv1/legacy/gmax_1em3/seed0/result.json,63e3c46e1f689c443fa1ec49b69d9f9ccbdf069a1adfcc1be24b4b166b7256a8,96.32,96.26,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2060809_2,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-12T09:29:58.674113+00:00
